idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified,ENH_Measure1a,ENH_Measure1b,ENH_Measure1c,ENH_Measure1d,ENH_Measure1e
12388,Thriller,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti.Agitare bene.Filtrare in un bicchiere da cocktail.",,,https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg,Scotch,Wine,Orange juice,,,,,,,,,,,,,1 1/2 oz ,1 oz Green Ginger ,1 oz ,,,,,,,,,,,,,,,N,2016-04-28 19:21:54,1,1/2,oz,,
178350,The Galah,,Dark,,Cocktail,,Alcoholic,Collins glass,Mix together the alcoholic portions and top with Pineapple and Lime juice.,Mezclar las porciones alcohólicas y cubrir con el zumo de piña y lima.,Die alkoholischen Portionen vermischen und mit Ananas- und Limettensaft aufgießen.,Mélanger les portions alcoolisées et les garnir de jus d'ananas et de citron vert.,Mescolare insieme le porzioni alcoliche e completare con succo di ananas e lime.,,,https://www.thecocktaildb.com/images/media/drink/sy7y6r1614775067.jpg,Dark Rum,Campari,Creme De Banane,Pineapple Juice,Lime Juice,,,,,,,,,,,1 shot,1 shot,1/2 shot,Top,Top,,,,,,,,,,,https://www.instagram.com/p/CLFp5hqlYZC/,,N,,1,shot,,,
12856,Tia-Maria,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.","Hervir el agua, el azúcar y el café durante 10 minutos y dejar enfriar. Añadir el ron y la vainilla. Métalo en una botella limpia y déjelo reposar durante 1 semana antes de usarlo.","Wasser, Zucker und Kaffee 10 Minuten lang kochen und abkühlen lassen. Rum und Vanille dazugeben. In saubere Flasche(n) geben und vor Gebrauch 1 Woche ruhen lassen.","Faire bouillir l'eau, le sucre et le café pendant 10 minutes et laisser refroidir. Ajouter le rhum et la vanille. Mettre dans une (des) bouteille(s) propre(s) et laisser reposer pendant une semaine avant de l'utiliser.","Far bollire l'acqua, lo zucchero e il caffè per 10 minuti e lasciar raffreddare. Aggiungi rum e vaniglia. Mettere in bottiglie pulite e lasciare agire per 1 settimana prima dell'uso.",,,https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,Water,Brown sugar,Coffee,Rum,Vanilla extract,,,,,,,,,,,1 cup ,3/4-1 cup ,4 tsp ,1 cup ,4 tsp ,,,,,,,,,,,,,N,2017-09-02 16:44:58,1,cup,,,
17828,Tipperary,,,,Cocktail,,Alcoholic,Nick and Nora Glass,"Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist.",Revuelva sobre hielo. Colar en vaso frío. Corta una franja amplia de cáscara de naranja y exprime los aceites de naranja sobre la bebida. Deseche la rodaja de naranja.,Über das Eis geben. In ein gekühltes Glas abseihen. Schneiden Sie einen breiten Streifen Orangenschale und geben Sie die Orangenöle über das Getränk. Entsorgen Sie den orangefarbenen Twist.,,"Mescola sul ghiaccio.
Filtrare in un bicchiere freddo.",,,https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg,Irish Whiskey,Sweet Vermouth,Green Chartreuse,,,,,,,,,,,,,2 oz,1 oz,1/2 oz,,,,,,,,,,,,,,,N,2018-03-22 23:33:30,2,oz,,,
15006,Turkeyball,,,,Shot,,Alcoholic,Shot glass,Shake with ice and strain into a shot glass.,,Mit Eis schütteln und in ein Schnapsglas abseihen.,,Shakerare con ghiaccio e filtra in un bicchiere da shot,,,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,Wild Turkey,Amaretto,Pineapple juice,,,,,,,,,,,,,1 oz ,3/4 oz ,1 splash ,,,,,,,,,,,,,,,N,2015-09-06 16:44:53,1,oz,,,
15639,Texas Sling,,,,Shake,,Alcoholic,Wine Glass,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",Licue con hielo hasta que quede suave. Sirva en una copa tulipán y cubra con crema batida.,"Mit Eis mischen, bis es glatt ist. In einem Tulpenglas servieren, mit Schlagsahne bedecken.",,"Frullare con ghiaccio fino a che liscio.
Servire in un bicchiere a tulipano, guarnire con panna montata.",,,https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,Kahlua,Irish cream,Amaretto,151 proof rum,Cream,,,,,,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz Bacardi ,1 oz ,,,,,,,,,,,,,N,2017-09-08 18:02:39,1/2,oz,,,
12782,Thai Coffee,,,,Coffee / Tea,,Non alcoholic,Highball glass,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.","Coloca el café y las especias en el cono de filtro de tu cafetera. Prepare el café como de costumbre y déjelo enfriar. En un vaso alto, disuelve 1 o 2 cucharaditas de azúcar en una onza de café (es más fácil de disolver que si lo pones directamente sobre hielo). Agregue 5-6 cubitos de hielo y vierta el café hasta aproximadamente 1 pulgada de la parte superior del vaso. Coloca una cuchara sobre el café y vierte lentamente la crema para batir en la cuchara. Esto hará que la crema flote sobre el café en lugar de dispersarse inmediatamente.","Geben Sie den Kaffee und die Gewürze in den Filterkegel Ihrer Kaffeemaschine. Kaffee wie gewohnt zubereiten, abkühlen lassen. In einem hohen Glas 1 oder 2 Teelöffel Zucker in 2 Esslöffel Kaffee auflösen (es ist einfacher zu lösen, als wenn man ihn direkt auf Eis legt). Füge 5-6 Eiswürfel hinzu und gieße Kaffee 2-3cm von der Oberseite des Glases auf. Einen Löffel auf den Kaffee legen und langsam Schlagsahne in den Löffel geben. Dadurch wird die Creme auf dem Kaffee schweben, anstatt sich sofort darin zu verteilen.",,"Metti il caffè e le spezie nel cono del filtro della tua caffettiera.
Prepara il caffè come al solito, lascialo raffreddare.
In un bicchiere alto, sciogli 1 o 2 cucchiaini di zucchero in 30gr di caffè (è più facile da sciogliere che se lo metti sul ghiaccio).
Aggiungere 5-6 cubetti di ghiaccio e versare il caffè a circa 1 pollice dalla parte superiore del bicchiere.
Appoggia un cucchiaio sopra il caffè e versa lentamente la panna montata nel cucchiaio.
In questo modo la crema galleggerà sul caffè anziché disperdersi subito.",,,https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,Coffee,Coriander,Cardamom,Sugar,Whipping cream,Ice,,,,,,,,,,6 tblsp ground,1/4 tsp ,4-5 whole green ,,,,,,,,,,,,,,,N,2015-09-03 03:23:45,6,tblsp,ground,,
12402,Tom Collins,,,,Ordinary Drink,,Alcoholic,Collins glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.","En una coctelera llena hasta la mitad con cubitos de hielo, mezcle la ginebra, el zumo de limón y el azúcar. Agitar bien. Colar en un vaso collins también lleno de cubitos de hielo. Añadir la soda. Remover y decorar con la cereza y la rodaja de naranja.","In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Gin, Zitronensaft und Zucker mischen. Gut schütteln. In ein Collins-Glas abseihen, das mit Eiswürfeln gefüllt ist. Füge das Club-Soda hinzu. Umrühren und mit der Kirsche und der Orangenscheibe garnieren.","Dans un shaker à moitié rempli de glaçons, mélanger le gin, le jus de citron et le sucre. Bien agiter. Filtrer dans un verre Collins également rempli de glaçons. Ajouter le club soda. Remuer et décorer avec la cerise et la tranche d'orange.","In uno shaker riempito a metà con cubetti di ghiaccio, unisci il gin, il succo di limone e lo zucchero.Mescolate e guarnite con la ciliegia e la fetta d'arancia.Filtrare in un bicchiere collins pieno di cubetti di ghiaccio.Aggiungi la soda club.Agitare bene.",,,https://www.thecocktaildb.com/images/media/drink/7cll921606854636.jpg,Gin,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange,,,,,,,,,,2 oz ,1 oz ,1 tsp superfine ,3 oz ,1 ,1 ,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Tom_Collins.jpg,Will Shenton,Y,2015-08-18 15:21:22,2,oz,,,
12726,Tomato Tang,,,,Other / Unknown,,Non alcoholic,Highball glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.","Coloque todos los ingredientes en la jarra de la licuadora, cubra y bata a velocidad media hasta que estén bien mezclados. Vierta un vaso alto, 2 medianos o 3 pequeños y bébalo.","Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.",,"Mettere tutti gli ingredienti nella caraffa del frullatore - coprire e montare a velocità media fino a quando non sono ben amalgamati.Versare in un bicchiere alto, 2 medi o 3 piccoli e bere.",,,https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,Tomato juice,Lemon juice,Celery salt,,,,,,,,,,,,,2 cups ,1-2 tblsp ,1 dash ,,,,,,,,,,,,,,,N,2017-02-20 15:07:58,2,cups,,,
14860,Talos Coffee,,,,Coffee / Tea,,Alcoholic,Brandy snifter,Add your GM and then add your coffee.,,Füge deinen GM und dann deinen Kaffee hinzu.,,Aggiungi il Grand Marnier e poi aggiungi il tuo caffè.,,,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,Grand Marnier,Coffee,,,,,,,,,,,,,,3 parts ,1 part ,,,,,,,,,,,,,,,,N,2015-09-03 03:15:18,3,parts,,,
15515,Tennesee Mud,,,,Coffee / Tea,,Alcoholic,Coffee Mug,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.","Agitar, colar, levantar, copa de cóctel.","Mische Kaffee, Jack Daniels und Amaretto. Creme darauf geben.",,"Mescola il caffè, Jack Daniels e Amaretto. Aggiungi la panna sopra.",,,https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,Coffee,Jack Daniels,Amaretto,Whipped cream,,,,,,,,,,,,8 oz ,4 oz ,4 oz ,,,,,,,,,,,,,,,N,2015-09-03 03:02:50,8,oz,,,
12362,Tequila Fizz,,,,Ordinary Drink,,Alcoholic,Collins glass,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.","Agitar todos los ingredientes (excepto el ginger ale) con hielo y colar en un vaso collins sobre cubitos de hielo. Rellenar con ginger ale, remover y servir.","Alle Zutaten (außer Ginger Ale) mit Eis schütteln und in ein Collins-Glas über Eiswürfel abseihen. Mit Ginger Ale füllen, umrühren und servieren.","Secouer tous les ingrédients (sauf le soda au gingembre) avec de la glace et filtrer dans un verre Collins sur des glaçons. Remplir de ginger ale, remuer et servir.","Shakerare tutti gli ingredienti (eccetto ginger ale) con ghiaccio e filtrare in un bicchiere Collins con cubetti di ghiaccio.Riempi con ginger ale, mescola e servi.",,,https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,Tequila,Lemon juice,Grenadine,Egg white,Ginger ale,,,,,,,,,,,2 oz ,1 tblsp ,3/4 oz ,1 ,,,,,,,,,,,,,,N,2017-09-08 17:53:57,2,oz,,,
12370,Tequila Sour,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",,"Tequila, Zitronensaft und Puderzucker mit Eis schütteln und in ein Whiskey-Sourglas abseihen. Die halbe Zitronenscheibe dazugeben, mit der Kirsche garnieren und servieren.",,"Shakerare la tequila, il succo di limone e lo zucchero a velo con ghiaccio e filtrare in un bicchiere da whisky sour.Aggiungere la mezza fetta di limone, guarnire con la ciliegia e servire.",,,https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg,Tequila,Lemon,Powdered sugar,Lemon,Cherry,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1/2 slice ,1 ,,,,,,,,,,,,,N,2017-09-07 22:43:21,2,oz,,,
12786,Thai Iced Tea,,,,Coffee / Tea,,Non alcoholic,Highball glass,"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.","Combine el té tailandés (es decir, el polvo), el agua hirviendo y la leche condensada azucarada, revuelva hasta que se mezclen. Vierta en 2 vasos altos llenos de cubitos de hielo. Adorne con hojas de menta. Rinde 2 porciones.","Kombiniere Thai-Tee (Pulver), kochendes Wasser und gesüßte Kondensmilch, rühr sie um, bis sie vermischt sind. In 2 große Gläser mit Eiswürfeln füllen. Mit Minzblättern garnieren. Ergibt 2 Portionen.",,"Combina il tè tailandese (la polvere), l'acqua bollente e il latte condensato zuccherato, mescolare fino a quando non si saranno amalgamati.
Versare in 2 bicchieri alti pieni di cubetti di ghiaccio.
Guarnire con foglie di menta.
Per 2 porzioni.",,,https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg,Tea,Water,Condensed milk,Ice,Mint,,,,,,,,,,,1/4 cup Thai ,1/2 cup boiling ,2 tsp sweetened ,cubes,garnish,,,,,,,,,,,,,N,2015-09-03 02:59:28,1/4,cup,Thai,,
17247,The Last Word,,,,Cocktail,,Alcoholic,Cocktail glass,Shake with ice and strain into a cocktail glass.,Agitar con hielo y colar en una copa de cóctel.,Mit Eis schütteln und in ein Cocktailglas abseihen.,,Shakerare con ghiaccio e filtrare in una coppetta da cocktail.,,,https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg,Green Chartreuse,Maraschino Liqueur,Lime Juice,Gin,,,,,,,,,,,,1 oz,1 oz,1 oz,1 oz,,,,,,,,,,,,,,N,2017-12-19 16:57:04,1,oz,,,
12418,Turf Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,,Alle Zutaten (außer Orangenschale) mit Eis verrühren und in ein Cocktailglas abseihen. Orangenspirale hinzufügen und servieren.,,Mescolare tutti gli ingredienti (tranne la buccia d'arancia) con ghiaccio e filtrare in una coppetta da cocktail.Aggiungere la scorza d'arancia e servire.,,,https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,Dry Vermouth,Gin,Anis,Bitters,Orange peel,,,,,,,,,,,1 oz ,1 oz ,1/4 tsp ,2 dashes ,Twist of ,,,,,,,,,,,,,N,2015-09-06 16:46:07,1,oz,,,
17824,The Laverstoke,,,https://www.youtube.com/watch?v=WKZOLJoDNZA,Cocktail,,Alcoholic,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.","1) Exprima dos rodajas de lima en un vaso globo y luego agregue el cordial, Bombay Sapphire y MARTINI Rosso Vermouth y revuelva para mezclar.

2) Llene completamente el vaso con cubitos de hielo y revuelva para que se enfríe.

3) Cubra con Fever-Tree Ginger Ale y revuelva suavemente nuevamente para combinar.

4) Adorne con una rodaja de jengibre partida y una ramita de menta despierta.","1) Drücken Sie zwei Limettenschnitze in ein Ballonglas, fügen Sie dann den Likör, den Bombay Sapphire und den MARTINI Rosso Vermouth hinzu und rühren Sie alles um.

2) Füllen Sie das Glas vollständig mit Eiswürfeln und rühren Sie es zum Abkühlen um.

3) Mit Fever-Tree Ginger Ale auffüllen und nochmals vorsichtig umrühren.

4) Mit einer zerkleinerten Ingwerscheibe und einem erwachten Minzzweig garnieren.","1) Pressez deux quartiers de citron vert dans un verre ballon puis ajoutez le cordial, le Bombay Sapphire et le MARTINI Rosso Vermouth, remuez pour mélanger.

2) Remplissez entièrement le verre de glaçons et remuez pour refroidir.

3) Garnir de Fever-Tree Ginger Ale et remuer doucement à nouveau pour combiner.

4) Garnir d'une tranche de gingembre cassée et d'un brin de menthe réveillée.","1) Spremere gli spicchi di lime in un bicchiere a palloncino, quindi aggiungere la fetta di radice di zenzero, Liquore ai fiori di sambuco St-Germain, MARTINI Bianco e Zaffiro Bombay
2) Riempire completamente il bicchiere con cubetti di ghiaccio e mescolare per raffreddare.
3) Completare con Fever-Tree Ginger Ale e mescolare di nuovo delicatamente per amalgamare.
4) Guarnire con una fetta di zenzero spezzata e un rametto di menta risvegliato.",,,https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,Gin,Elderflower cordial,Rosso Vermouth,Tonic Water,Lime,Ginger,Mint,,,,,,,,,50 ml,15 ml,15 ml,75 ml,2 Wedges,1 Slice,1 Large Sprig,,,,,,,,,,,N,2018-02-04 12:46:52,50,ml,,,
178307,Tequila Slammer,,Drunk,,Shot,,Alcoholic,Hurricane glass,Mix carefully to avoid releasing the dissolved CO2.,Mezclar con cuidado para evitar que se libere el CO2 disuelto.,"Vorsichtig mischen, um eine Freisetzung des gelösten CO2 zu vermeiden.",Mélanger soigneusement pour éviter de libérer le CO2 dissous.,Mescolare accuratamente per evitare di rilasciare la CO2 disciolta.,,,https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg,Tequila,7-up,,,,,,,,,,,,,,1 shot,1 part,,,,,,,,,,,,,,,,N,,1,shot,,,
13621,Tequila Sunrise,,"IBA,ContemporaryClassic",,Cocktail,Contemporary Classics,Alcoholic,Highball glass,"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.",,"Den Tequila und den Orangensaft in ein Glas über Eis gießen. Füge die Grenadine hinzu, die auf den Boden sinken wird. Rühren Sie sanft um, um den Sonnenaufgangseffekt zu erzeugen. Garnieren und servieren.",,"Versare la tequila e il succo d'arancia in un bicchiere con ghiaccio.
Aggiungere la granatina, che affonderà sul fondo.
Mescola delicatamente per creare l'effetto alba.
Guarnire e servire.",,,https://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg,Tequila,Orange juice,Grenadine,,,,,,,,,,,,,2 measures ,,,,,,,,,,,,,,,,,N,2016-12-04 19:18:23,2,measures,,,
178330,The Philosopher,,,,Cocktail,,Alcoholic,Margarita glass,"Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco.","Agrega todos los licores en una coctelera (es mejor usar ginebra Hendricks), así como el amargo de naranja y el jugo de limón. Colar en una copa Margarita y cubrir con Prosecco.",Geben Sie alle Spirituosen in einen Shaker (am besten Hendricks-Gin) sowie den Orangenbitter und den Zitronensaft. In ein Margarita-Glas abseihen und mit Prosecco auffüllen.,Ajoutez tous les spiritueux dans un shaker (il est préférable d'utiliser du gin Hendricks) ainsi que le bitter à l'orange et le jus de citron. Filtrer dans un verre à Margarita et garnir de Prosecco.,"Aggiungere tutti gli alcolici in uno shaker (meglio usare il gin Hendricks), gli arancioni e il succo di limone. Filtrare in un bicchiere Margarita, guarnire con Prosecco.",,,https://www.thecocktaildb.com/images/media/drink/sp8hkp1596017787.jpg,Gin,Melon Liqueur,Orange Bitters,Lemon Juice,Prosecco,,,,,,,,,,,1 shot,1 shot,1 dash,1 dash,Top,,,,,,,,,,,,,Y,,1,shot,,,
